user_id,product_id,purchase_date,quantity,price_paid_per_unit,total_price_paid,discount_percent,product_diet_type,user_diet_type
U0245,P0142,2025-05-14,2,79.44,158.88,10,green,red
U0260,P0389,2025-06-18,1,201.22,201.22,10,green,red
U0029,P0244,2025-05-22,1,197.3,197.3,50,red,red
U0278,P0140,2025-06-20,1,406.15,406.15,0,green,yellow
U0009,P0310,2025-06-18,3,246.54,739.62,20,yellow,red
U0224,P0034,2025-06-18,3,98.7,296.1,50,red,red
U0129,P0309,2025-06-21,1,171.38,171.38,0,red,red
U0006,P0147,2025-06-21,2,494.29,988.58,0,green,red
U0213,P0493,2025-06-26,3,394.25,1182.75,0,green,green
U0211,P0277,2025-06-27,3,257.09,771.27,40,green,green
U0101,P0157,2025-05-31,1,255.82,255.82,30,red,red
U0264,P0075,2025-06-27,3,212.94,638.82,50,green,red
U0100,P0254,2025-05-14,2,105.25,210.5,50,green,red
U0063,P0374,2025-06-18,2,151.37,302.74,50,green,green
U0152,P0019,2025-06-11,1,455.54,455.54,0,red,red
U0029,P0433,2025-06-13,1,139.55,139.55,40,red,red
U0022,P0444,2025-06-14,1,443.4,443.4,0,green,red
U0150,P0015,2025-06-17,3,177.04,531.12,20,red,red
U0062,P0172,2025-06-13,2,179.4,358.8,0,green,red
U0038,P0120,2025-06-13,1,349.8,349.8,30,green,green
U0107,P0068,2025-06-22,3,105.08,315.24,10,green,red
U0192,P0024,2025-06-12,2,87.18,174.36,20,red,red
U0253,P0258,2025-05-27,1,75.98,75.98,20,green,green
U0254,P0319,2025-06-22,2,135.45,270.9,0,green,green
U0175,P0135,2025-05-27,3,49.56,148.68,50,green,red
U0253,P0059,2025-06-21,3,322.04,966.12,0,green,green
U0218,P0081,2025-06-28,1,277.13,277.13,10,green,green
U0246,P0487,2025-06-25,3,181.96,545.88,0,green,green
U0244,P0191,2025-06-20,3,170.52,511.56,0,green,green
U0066,P0428,2025-06-15,2,490.45,980.9,0,green,green
U0078,P0210,2025-06-28,3,258.92,776.76,30,red,red
U0101,P0254,2025-06-11,1,105.25,105.25,50,green,red
U0202,P0221,2025-06-23,2,422.27,844.54,0,green,green
U0183,P0391,2025-06-19,1,214.95,214.95,30,red,red
U0186,P0154,2025-05-18,3,127.48,382.44,50,green,green
U0002,P0465,2025-06-22,3,31.28,93.84,50,green,green
U0020,P0126,2025-05-31,3,269.48,808.44,0,red,red
U0251,P0372,2025-05-30,3,217.71,653.13,0,red,red
U0071,P0437,2025-06-20,3,321.97,965.91,10,green,red
U0108,P0444,2025-06-28,1,443.4,443.4,0,green,green
U0040,P0096,2025-05-19,3,114.56,343.68,20,green,red
U0161,P0173,2025-06-06,1,168.87,168.87,10,yellow,yellow
U0279,P0417,2025-06-25,2,161.46,322.92,50,green,green
U0026,P0329,2025-06-20,2,262.02,524.04,40,green,green
U0281,P0031,2025-05-07,2,327.73,655.46,0,green,green
U0078,P0036,2025-06-10,2,86.94,173.88,10,green,red
U0141,P0180,2025-06-27,3,405.2,1215.6,0,red,red
U0272,P0283,2025-06-26,2,219.93,439.86,10,yellow,yellow
U0060,P0098,2025-06-25,2,145.02,290.04,0,green,red
U0243,P0280,2025-05-27,2,307.25,614.5,0,green,green
U0030,P0478,2025-06-26,1,169.69,169.69,30,green,green
U0148,P0434,2025-06-28,2,425.02,850.04,10,yellow,yellow
U0055,P0487,2025-06-21,3,181.96,545.88,0,green,green
U0233,P0077,2025-06-02,3,302.07,906.21,0,red,red
U0061,P0055,2025-06-01,1,441.4,441.4,0,green,yellow
U0177,P0441,2025-06-27,2,243.27,486.54,30,red,red
U0124,P0030,2025-06-07,1,182.31,182.31,30,green,green
U0119,P0470,2025-06-18,1,315.28,315.28,20,green,yellow
U0034,P0477,2025-05-22,1,183.94,183.94,40,green,green
U0250,P0364,2025-05-24,2,302.31,604.62,0,yellow,red
U0074,P0057,2025-06-19,2,72.76,145.52,30,yellow,red
U0065,P0472,2025-05-23,3,160.19,480.57,0,red,red
U0116,P0323,2025-06-22,2,259.83,519.66,20,green,green
U0018,P0424,2025-06-28,1,158.22,158.22,20,green,green
U0298,P0226,2025-06-17,2,452.56,905.12,0,red,red
U0262,P0179,2025-06-24,1,225.43,225.43,50,green,yellow
U0006,P0051,2025-06-02,1,481.03,481.03,0,yellow,red
U0095,P0322,2025-06-14,1,406.68,406.68,10,green,red
U0288,P0158,2025-05-14,1,220.54,220.54,40,green,green
U0028,P0290,2025-05-23,3,69.18,207.54,50,yellow,red
U0082,P0281,2025-05-16,1,346.43,346.43,0,green,yellow
U0132,P0330,2025-06-05,3,153.42,460.26,50,yellow,yellow
U0167,P0165,2025-06-11,2,341.35,682.7,0,green,green
U0295,P0146,2025-06-19,1,98.61,98.61,40,red,red
U0137,P0265,2025-06-09,2,58.11,116.22,30,green,yellow
U0098,P0290,2025-06-05,3,69.18,207.54,50,yellow,yellow
U0174,P0120,2025-06-23,2,349.8,699.6,30,green,green
U0131,P0066,2025-06-18,3,426.94,1280.82,0,red,red
U0161,P0151,2025-06-15,2,120.46,240.92,50,yellow,yellow
U0082,P0313,2025-05-25,2,174.27,348.54,20,green,yellow
U0263,P0439,2025-06-28,3,185.5,556.5,40,red,red
U0135,P0388,2025-06-11,1,64.04,64.04,0,green,red
U0233,P0494,2025-06-28,3,371.01,1113.03,0,red,red
U0210,P0243,2025-05-12,3,426.56,1279.68,10,yellow,red
U0170,P0149,2025-05-26,3,238.78,716.34,30,green,red
U0231,P0438,2025-06-13,3,257.54,772.62,10,green,green
U0140,P0229,2025-06-28,3,257.0,771.0,40,red,red
U0007,P0053,2025-06-25,2,144.01,288.02,50,green,yellow
U0232,P0128,2025-06-22,3,167.44,502.32,50,green,red
U0264,P0030,2025-06-02,3,182.31,546.93,30,green,red
U0047,P0284,2025-06-17,2,35.65,71.3,50,yellow,red
U0013,P0315,2025-05-17,1,340.4,340.4,30,green,green
U0271,P0259,2025-06-11,1,134.28,134.28,30,red,red
U0104,P0264,2025-06-25,1,307.1,307.1,10,green,red
U0138,P0283,2025-06-24,2,219.93,439.86,10,yellow,yellow
U0147,P0495,2025-06-26,1,228.12,228.12,30,red,red
U0261,P0464,2025-06-15,2,186.95,373.9,50,green,green
U0130,P0194,2025-05-22,2,247.23,494.46,10,red,red
U0008,P0235,2025-05-18,3,161.38,484.14,50,red,red
U0134,P0377,2025-05-02,1,45.7,45.7,20,green,green
U0107,P0410,2025-06-24,3,139.93,419.79,50,green,red
U0177,P0154,2025-06-26,3,127.48,382.44,50,green,red
U0157,P0380,2025-06-12,2,283.57,567.14,30,red,red
U0247,P0439,2025-06-28,2,185.5,371.0,40,red,red
U0025,P0188,2025-05-23,1,345.77,345.77,30,green,green
U0209,P0196,2025-06-06,2,151.43,302.86,40,green,green
U0095,P0262,2025-06-10,3,130.84,392.52,40,red,red
U0139,P0465,2025-06-11,2,31.28,62.56,50,green,green
U0143,P0357,2025-06-16,1,75.67,75.67,50,green,green
U0116,P0476,2025-05-24,3,309.38,928.14,0,green,green
U0041,P0001,2025-05-14,1,80.96,80.96,30,red,red
U0000,P0081,2025-06-27,1,277.13,277.13,10,green,green
U0100,P0087,2025-05-10,2,164.7,329.4,20,green,red
U0028,P0262,2025-06-17,1,130.84,130.84,40,red,red
U0045,P0303,2025-06-24,1,269.46,269.46,30,green,green
U0060,P0048,2025-06-22,2,246.05,492.1,20,green,red
U0167,P0075,2025-06-26,1,212.94,212.94,50,green,green
U0017,P0031,2025-05-24,3,327.73,983.19,0,green,green
U0263,P0099,2025-05-19,2,277.94,555.88,10,green,red
U0124,P0491,2025-06-20,3,253.64,760.92,40,green,green
U0230,P0313,2025-05-21,2,174.27,348.54,20,green,yellow
U0109,P0374,2025-06-09,2,151.37,302.74,50,green,green
U0209,P0489,2025-06-26,2,159.82,319.64,30,green,green
U0191,P0114,2025-05-30,3,278.68,836.04,20,green,red
U0108,P0411,2025-06-27,2,74.12,148.24,30,green,green
U0259,P0058,2025-06-26,1,283.64,283.64,30,green,red
U0014,P0423,2025-06-07,2,454.14,908.28,0,green,green
U0151,P0400,2025-06-25,2,38.96,77.92,30,green,red
U0144,P0130,2025-06-27,3,159.86,479.58,20,red,red
U0255,P0085,2025-06-24,2,112.24,224.48,20,yellow,yellow
U0170,P0466,2025-06-05,3,498.98,1496.94,0,red,red
U0191,P0151,2025-06-11,3,120.46,361.38,50,yellow,red
U0116,P0389,2025-05-24,1,201.22,201.22,10,green,green
U0297,P0387,2025-05-30,1,130.88,130.88,0,green,yellow
U0236,P0430,2025-06-25,2,325.74,651.48,20,green,green
U0116,P0479,2025-06-27,1,149.62,149.62,20,green,green
U0169,P0064,2025-05-21,3,357.34,1072.02,20,yellow,red
U0129,P0129,2025-06-24,3,259.18,777.54,0,red,red
U0277,P0149,2025-05-17,2,238.78,477.56,30,green,red
U0017,P0471,2025-06-16,1,292.35,292.35,0,green,green
U0075,P0447,2025-06-13,1,339.51,339.51,20,green,yellow
U0232,P0421,2025-06-17,1,490.27,490.27,0,yellow,red
U0079,P0120,2025-06-15,3,349.8,1049.4,30,green,yellow
U0161,P0303,2025-06-22,1,269.46,269.46,30,green,yellow
U0055,P0268,2025-06-04,2,489.46,978.92,0,green,green
U0260,P0046,2025-06-22,3,78.66,235.98,50,red,red
U0065,P0021,2025-06-23,2,132.89,265.78,30,red,red
U0045,P0074,2025-06-20,2,56.1,112.2,30,green,green
U0115,P0196,2025-06-06,2,151.43,302.86,40,green,green
U0298,P0085,2025-06-24,2,112.24,224.48,20,yellow,red
U0154,P0087,2025-05-06,2,164.7,329.4,20,green,yellow
U0039,P0135,2025-05-27,1,49.56,49.56,50,green,green
U0279,P0138,2025-06-28,1,212.0,212.0,10,green,green
U0107,P0267,2025-06-27,2,35.89,71.78,40,yellow,red
U0015,P0403,2025-06-08,3,133.97,401.91,30,green,yellow
U0057,P0410,2025-05-19,1,139.93,139.93,50,green,yellow
U0118,P0162,2025-06-10,1,202.16,202.16,50,green,red
U0108,P0430,2025-06-25,3,325.74,977.22,20,green,green
U0108,P0265,2025-05-28,2,58.11,116.22,30,green,green
U0178,P0416,2025-06-27,2,60.89,121.78,0,yellow,red
U0142,P0401,2025-06-23,1,213.09,213.09,40,red,red
U0003,P0398,2025-06-05,2,132.73,265.46,40,yellow,yellow
U0008,P0456,2025-06-26,3,46.0,138.0,40,red,red
U0228,P0073,2025-06-10,1,236.53,236.53,40,green,green
U0050,P0250,2025-05-21,2,264.71,529.42,40,yellow,yellow
U0017,P0187,2025-06-19,3,30.74,92.22,40,green,green
U0137,P0104,2025-05-13,3,75.46,226.38,50,green,yellow
U0160,P0250,2025-05-02,3,264.71,794.13,40,yellow,red
U0147,P0405,2025-06-27,3,125.38,376.14,50,red,red
U0068,P0093,2025-06-24,3,157.54,472.62,20,green,green
U0156,P0044,2025-06-07,3,96.24,288.72,20,green,red
U0191,P0104,2025-06-15,1,75.46,75.46,50,green,red
U0054,P0068,2025-06-22,2,105.08,210.16,10,green,green
U0075,P0406,2025-05-23,3,239.0,717.0,0,green,yellow
U0278,P0153,2025-06-12,2,214.86,429.72,50,green,yellow
U0081,P0400,2025-06-21,1,38.96,38.96,30,green,yellow
U0279,P0313,2025-06-18,1,174.27,174.27,20,green,green
U0075,P0250,2025-05-18,1,264.71,264.71,40,yellow,yellow
U0038,P0125,2025-05-31,3,93.18,279.54,30,green,green
U0279,P0385,2025-06-12,3,70.03,210.09,20,green,green
U0091,P0067,2025-06-19,1,235.89,235.89,10,green,red
U0004,P0140,2025-06-25,3,406.15,1218.45,0,green,green
U0070,P0227,2025-06-26,2,178.55,357.1,30,yellow,yellow
U0152,P0060,2025-06-21,3,361.59,1084.77,10,green,red
U0207,P0056,2025-06-26,2,152.19,304.38,50,red,red
U0149,P0032,2025-06-13,2,31.51,63.02,40,green,yellow
U0160,P0162,2025-06-26,3,202.16,606.48,50,green,red
U0250,P0274,2025-06-24,2,115.02,230.04,20,yellow,red
U0070,P0144,2025-06-27,1,458.49,458.49,0,yellow,yellow
U0298,P0412,2025-06-07,2,465.5,931.0,0,yellow,red
U0270,P0256,2025-06-22,3,241.01,723.03,20,green,green
U0251,P0115,2025-06-24,3,324.41,973.23,20,red,red
U0121,P0464,2025-06-21,1,186.95,186.95,50,green,green
U0168,P0219,2025-06-15,3,243.75,731.25,50,green,green
U0108,P0498,2025-06-17,2,364.3,728.6,0,green,green
U0157,P0385,2025-06-28,3,70.03,210.09,20,green,red
U0093,P0397,2025-06-18,3,248.44,745.32,40,green,green
U0044,P0493,2025-06-28,3,394.25,1182.75,0,green,red
U0001,P0423,2025-05-28,3,454.14,1362.42,0,green,green
U0030,P0211,2025-05-18,3,211.57,634.71,40,green,green
U0096,P0168,2025-06-22,2,92.96,185.92,50,green,red
U0204,P0242,2025-05-06,1,244.59,244.59,0,green,green
U0159,P0120,2025-06-25,2,349.8,699.6,30,green,red
U0264,P0414,2025-06-25,3,255.74,767.22,20,green,red
U0137,P0417,2025-06-22,2,161.46,322.92,50,green,yellow
U0099,P0036,2025-06-06,2,86.94,173.88,10,green,green
U0154,P0290,2025-06-12,3,69.18,207.54,50,yellow,yellow
U0092,P0276,2025-06-13,3,90.24,270.72,30,red,red
U0113,P0032,2025-06-22,3,31.51,94.53,40,green,red
U0114,P0385,2025-06-15,2,70.03,140.06,20,green,yellow
U0097,P0068,2025-06-26,2,105.08,210.16,10,green,green
U0277,P0044,2025-06-01,1,96.24,96.24,20,green,red
U0255,P0076,2025-06-22,3,119.22,357.66,0,yellow,yellow
U0154,P0255,2025-06-22,3,148.24,444.72,10,green,yellow
U0062,P0106,2025-06-28,2,129.22,258.44,50,red,red
U0258,P0268,2025-05-22,1,489.46,489.46,0,green,green
U0055,P0366,2025-06-22,2,291.72,583.44,0,green,green
U0270,P0300,2025-06-25,1,154.57,154.57,0,green,green
U0201,P0311,2025-06-18,3,168.47,505.41,20,yellow,red
U0122,P0385,2025-06-18,3,70.03,210.09,20,green,red
U0262,P0281,2025-05-22,2,346.43,692.86,0,green,yellow
U0055,P0477,2025-05-27,3,183.94,551.82,40,green,green
U0084,P0395,2025-06-17,2,270.01,540.02,40,red,red
U0019,P0345,2025-06-04,3,171.22,513.66,20,yellow,red
U0045,P0362,2025-05-09,1,380.71,380.71,20,green,green
U0194,P0499,2025-06-15,1,354.69,354.69,0,green,green
U0251,P0434,2025-06-28,1,425.02,425.02,10,yellow,red
U0177,P0264,2025-06-26,3,307.1,921.3,10,green,red
U0289,P0438,2025-06-15,2,257.54,515.08,10,green,red
U0124,P0171,2025-06-23,2,215.3,430.6,30,green,green
U0066,P0366,2025-06-25,3,291.72,875.16,0,green,green
U0253,P0476,2025-05-24,3,309.38,928.14,0,green,green
U0130,P0207,2025-05-31,1,157.62,157.62,20,red,red
U0238,P0382,2025-05-19,2,61.49,122.98,0,green,green
U0086,P0477,2025-05-27,1,183.94,183.94,40,green,green
U0161,P0375,2025-06-24,2,215.23,430.46,40,yellow,yellow
U0281,P0400,2025-06-14,3,38.96,116.88,30,green,green
U0035,P0487,2025-06-26,1,181.96,181.96,0,green,yellow
U0171,P0299,2025-06-21,1,83.94,83.94,40,green,red
U0068,P0306,2025-05-23,1,163.15,163.15,40,green,green
U0009,P0199,2025-06-12,3,106.15,318.45,0,red,red
U0053,P0309,2025-05-27,2,171.38,342.76,0,red,red
U0294,P0300,2025-06-26,1,154.57,154.57,0,green,green
U0233,P0429,2025-05-18,3,321.62,964.86,20,red,red
U0050,P0091,2025-06-18,3,92.9,278.7,50,yellow,yellow
U0143,P0491,2025-06-09,3,253.64,760.92,40,green,green
U0138,P0400,2025-06-20,1,38.96,38.96,30,green,yellow
U0030,P0258,2025-06-22,1,75.98,75.98,20,green,green
U0276,P0447,2025-05-19,2,339.51,679.02,20,green,green
U0143,P0116,2025-05-16,2,63.31,126.62,10,green,green
U0115,P0427,2025-05-31,2,129.48,258.96,50,green,green
U0136,P0098,2025-06-20,1,145.02,145.02,0,green,green
U0263,P0444,2025-06-14,1,443.4,443.4,0,green,red
U0054,P0030,2025-06-14,3,182.31,546.93,30,green,green
U0258,P0377,2025-05-05,2,45.7,91.4,20,green,green
U0217,P0065,2025-06-15,3,241.34,724.02,30,yellow,red
U0028,P0489,2025-06-28,2,159.82,319.64,30,green,red
U0194,P0480,2025-06-03,1,327.61,327.61,20,green,green
U0091,P0119,2025-06-18,2,117.1,234.2,30,green,red
U0108,P0430,2025-06-25,2,325.74,651.48,20,green,green
U0289,P0160,2025-06-13,3,236.83,710.49,10,red,red
U0271,P0130,2025-05-23,3,159.86,479.58,20,red,red
U0005,P0121,2025-06-09,1,176.89,176.89,40,red,red
U0187,P0035,2025-06-27,1,204.29,204.29,30,green,yellow
U0168,P0394,2025-06-01,3,26.84,80.52,50,green,green
U0202,P0460,2025-06-26,1,188.45,188.45,40,green,green
U0170,P0423,2025-06-11,2,454.14,908.28,0,green,red
U0223,P0151,2025-06-11,2,120.46,240.92,50,yellow,yellow
U0011,P0008,2025-06-24,3,106.76,320.28,40,yellow,red
U0265,P0167,2025-05-15,1,158.52,158.52,40,green,green
U0284,P0246,2025-06-15,3,319.75,959.25,20,red,red
U0250,P0220,2025-05-17,3,316.49,949.47,20,red,red
U0054,P0419,2025-06-25,2,326.96,653.92,10,green,green
U0120,P0362,2025-06-02,2,380.71,761.42,20,green,green
U0271,P0113,2025-06-23,2,198.35,396.7,30,red,red
U0136,P0098,2025-06-23,1,145.02,145.02,0,green,green
U0195,P0311,2025-06-05,3,168.47,505.41,20,yellow,yellow
U0220,P0219,2025-06-14,1,243.75,243.75,50,green,yellow
U0230,P0364,2025-06-11,3,302.31,906.93,0,yellow,yellow
U0148,P0403,2025-06-11,3,133.97,401.91,30,green,yellow
U0175,P0383,2025-06-22,3,334.31,1002.93,20,green,red
U0028,P0385,2025-06-18,2,70.03,140.06,20,green,red
U0114,P0162,2025-06-04,1,202.16,202.16,50,green,yellow
U0092,P0370,2025-06-15,2,316.63,633.26,20,red,red
U0208,P0350,2025-06-04,1,173.74,173.74,20,red,red
U0287,P0367,2025-06-19,1,121.22,121.22,20,green,yellow
U0172,P0315,2025-06-15,1,340.4,340.4,30,green,green
U0221,P0179,2025-06-24,3,225.43,676.29,50,green,green
U0104,P0276,2025-06-15,2,90.24,180.48,30,red,red
U0058,P0104,2025-06-09,2,75.46,150.92,50,green,yellow
U0181,P0376,2025-06-10,2,479.94,959.88,0,green,red
U0029,P0069,2025-06-23,1,247.97,247.97,40,green,red
U0166,P0298,2025-05-31,2,361.91,723.82,10,green,yellow
U0026,P0444,2025-06-13,2,443.4,886.8,0,green,green
U0233,P0074,2025-06-18,2,56.1,112.2,30,green,red
U0222,P0011,2025-06-07,3,393.32,1179.96,0,green,green
U0152,P0256,2025-06-20,1,241.01,241.01,20,green,red
U0049,P0053,2025-06-25,3,144.01,432.03,50,green,green
U0087,P0491,2025-06-19,2,253.64,507.28,40,green,red
U0216,P0134,2025-06-07,2,195.61,391.22,0,red,red
U0047,P0194,2025-05-20,2,247.23,494.46,10,red,red
U0255,P0221,2025-06-25,3,422.27,1266.81,0,green,yellow
U0134,P0316,2025-06-12,2,126.65,253.3,40,green,green
U0122,P0455,2025-06-24,3,291.83,875.49,40,yellow,red
U0183,P0492,2025-06-28,1,362.3,362.3,20,red,red
U0026,P0104,2025-06-08,3,75.46,226.38,50,green,green
U0273,P0165,2025-06-08,1,341.35,341.35,0,green,green
U0105,P0400,2025-06-27,1,38.96,38.96,30,green,green
U0273,P0362,2025-05-19,1,380.71,380.71,20,green,green
U0131,P0102,2025-06-24,1,299.88,299.88,10,red,red
U0291,P0169,2025-06-16,2,310.06,620.12,20,green,red
U0052,P0221,2025-06-21,3,422.27,1266.81,0,green,yellow
U0190,P0051,2025-06-08,3,481.03,1443.09,0,yellow,yellow
U0044,P0309,2025-06-10,2,171.38,342.76,0,red,red
U0122,P0134,2025-06-13,3,195.61,586.83,0,red,red
U0101,P0357,2025-06-05,3,75.67,227.01,50,green,red
U0038,P0449,2025-06-18,2,260.7,521.4,10,green,green
U0184,P0193,2025-06-24,3,238.31,714.93,30,red,red
U0283,P0475,2025-06-28,2,233.67,467.34,30,green,green
U0215,P0276,2025-06-24,2,90.24,180.48,30,red,red
U0172,P0346,2025-06-21,3,126.83,380.49,0,green,green
U0249,P0394,2025-06-02,1,26.84,26.84,50,green,yellow
U0048,P0068,2025-06-23,2,105.08,210.16,10,green,yellow
U0082,P0137,2025-06-09,2,168.92,337.84,30,green,yellow
U0088,P0099,2025-05-31,3,277.94,833.82,10,green,red
U0265,P0191,2025-06-21,1,170.52,170.52,0,green,green
U0153,P0423,2025-05-30,2,454.14,908.28,0,green,green
U0106,P0403,2025-06-11,1,133.97,133.97,30,green,red
U0064,P0171,2025-06-02,3,215.3,645.9,30,green,green
U0064,P0108,2025-06-28,1,235.74,235.74,0,green,green
U0061,P0181,2025-06-02,3,115.28,345.84,50,yellow,yellow
U0125,P0417,2025-06-22,3,161.46,484.38,50,green,green
U0211,P0287,2025-06-23,2,206.57,413.14,30,green,green
U0269,P0236,2025-06-21,3,76.88,230.64,50,yellow,yellow
U0194,P0075,2025-06-24,3,212.94,638.82,50,green,green
U0085,P0469,2025-06-28,3,332.57,997.71,30,green,green
U0283,P0231,2025-06-01,3,294.79,884.37,40,green,green
U0039,P0255,2025-06-05,2,148.24,296.48,10,green,green
U0224,P0403,2025-06-20,3,133.97,401.91,30,green,red
U0068,P0078,2025-05-31,3,35.42,106.26,40,green,green
U0045,P0035,2025-06-15,3,204.29,612.87,30,green,green
U0086,P0078,2025-06-18,2,35.42,70.84,40,green,green
U0024,P0241,2025-06-28,3,146.06,438.18,50,yellow,yellow
U0279,P0258,2025-06-01,3,75.98,227.94,20,green,green
U0200,P0421,2025-06-08,1,490.27,490.27,0,yellow,red
U0214,P0389,2025-06-02,2,201.22,402.44,10,green,yellow
U0151,P0152,2025-06-17,2,296.35,592.7,0,green,red
U0033,P0153,2025-05-16,3,214.86,644.58,50,green,green
U0069,P0026,2025-06-16,3,91.68,275.04,40,yellow,red
U0048,P0080,2025-05-23,2,316.96,633.92,30,green,yellow
U0211,P0164,2025-06-14,3,233.98,701.94,40,green,green
U0197,P0411,2025-06-27,2,74.12,148.24,30,green,green
U0135,P0067,2025-06-28,1,235.89,235.89,10,green,red
U0186,P0301,2025-05-18,1,74.94,74.94,40,green,green
U0195,P0376,2025-06-24,2,479.94,959.88,0,green,yellow
U0026,P0104,2025-06-24,1,75.46,75.46,50,green,green
U0112,P0355,2025-06-10,1,165.14,165.14,40,green,yellow
U0148,P0219,2025-06-18,2,243.75,487.5,50,green,yellow
U0025,P0471,2025-06-12,1,292.35,292.35,0,green,green
U0155,P0470,2025-06-25,1,315.28,315.28,20,green,green
U0265,P0069,2025-06-25,2,247.97,495.94,40,green,green
U0239,P0190,2025-06-27,2,326.94,653.88,0,red,red
U0214,P0336,2025-06-26,3,387.65,1162.95,10,yellow,yellow
U0035,P0158,2025-05-26,1,220.54,220.54,40,green,yellow
U0278,P0397,2025-05-11,3,248.44,745.32,40,green,yellow
U0184,P0462,2025-05-15,2,167.65,335.3,40,red,red
U0047,P0086,2025-06-15,1,268.34,268.34,20,yellow,red
U0194,P0479,2025-06-28,2,149.62,299.24,20,green,green
U0036,P0499,2025-06-22,1,354.69,354.69,0,green,green
U0278,P0284,2025-06-25,3,35.65,106.95,50,yellow,yellow
U0295,P0102,2025-06-26,1,299.88,299.88,10,red,red
U0115,P0448,2025-06-28,2,222.35,444.7,50,green,green
U0027,P0075,2025-06-25,1,212.94,212.94,50,green,green
U0137,P0241,2025-06-28,1,146.06,146.06,50,yellow,yellow
U0009,P0083,2025-05-07,2,71.15,142.3,10,red,red
U0167,P0366,2025-06-23,2,291.72,583.44,0,green,green
U0207,P0454,2025-05-11,2,211.93,423.86,50,red,red
U0203,P0078,2025-05-28,3,35.42,106.26,40,green,green
U0279,P0383,2025-06-23,3,334.31,1002.93,20,green,green
U0273,P0293,2025-06-01,2,63.64,127.28,0,green,green
U0009,P0057,2025-06-12,2,72.76,145.52,30,yellow,red
U0086,P0048,2025-06-14,2,246.05,492.1,20,green,green
U0163,P0132,2025-05-27,2,287.97,575.94,20,yellow,yellow
U0092,P0367,2025-06-14,3,121.22,363.66,20,green,red
U0241,P0251,2025-06-23,1,374.87,374.87,20,green,yellow
U0018,P0195,2025-06-27,1,106.57,106.57,40,green,green
U0167,P0383,2025-06-19,2,334.31,668.62,20,green,green
U0239,P0494,2025-06-28,1,371.01,371.01,0,red,red
U0120,P0242,2025-05-30,1,244.59,244.59,0,green,green
U0107,P0370,2025-06-12,1,316.63,316.63,20,red,red
U0000,P0237,2025-06-27,1,193.92,193.92,50,green,green
U0091,P0003,2025-06-11,2,310.91,621.82,30,red,red
U0293,P0453,2025-06-26,3,93.37,280.11,30,yellow,red
U0109,P0268,2025-05-31,3,489.46,1468.38,0,green,green
U0188,P0293,2025-06-24,3,63.64,190.92,0,green,red
U0028,P0321,2025-06-18,1,304.51,304.51,20,red,red
U0216,P0028,2025-06-27,2,199.34,398.68,0,yellow,red
U0017,P0402,2025-06-13,1,281.92,281.92,40,green,green
U0261,P0037,2025-06-28,1,64.73,64.73,30,green,green
U0019,P0340,2025-05-13,1,170.13,170.13,50,red,red
U0275,P0255,2025-05-20,2,148.24,296.48,10,green,green
U0232,P0119,2025-05-23,1,117.1,117.1,30,green,red
U0053,P0148,2025-05-27,1,199.54,199.54,50,red,red
U0201,P0126,2025-05-18,2,269.48,538.96,0,red,red
U0264,P0289,2025-06-10,3,264.18,792.54,0,red,red
U0241,P0153,2025-06-01,1,214.86,214.86,50,green,yellow
U0027,P0280,2025-06-09,2,307.25,614.5,0,green,green
U0198,P0162,2025-06-13,2,202.16,404.32,50,green,green
U0059,P0404,2025-05-12,1,310.93,310.93,30,green,yellow
U0134,P0033,2025-06-20,1,145.14,145.14,30,green,green
U0297,P0427,2025-05-07,2,129.48,258.96,50,green,yellow
U0060,P0469,2025-06-13,2,332.57,665.14,30,green,red
U0074,P0108,2025-06-23,3,235.74,707.22,0,green,red
U0164,P0410,2025-06-26,3,139.93,419.79,50,green,green
U0037,P0050,2025-06-27,1,186.58,186.58,50,green,yellow
U0270,P0068,2025-06-21,2,105.08,210.16,10,green,green
U0004,P0493,2025-06-11,1,394.25,394.25,0,green,green
U0029,P0243,2025-05-10,1,426.56,426.56,10,yellow,red
U0291,P0157,2025-06-27,3,255.82,767.46,30,red,red
U0152,P0289,2025-05-19,2,264.18,528.36,0,red,red
U0070,P0287,2025-06-03,3,206.57,619.71,30,green,yellow
U0038,P0480,2025-06-13,1,327.61,327.61,20,green,green
U0025,P0037,2025-06-28,1,64.73,64.73,30,green,green
U0109,P0171,2025-06-26,1,215.3,215.3,30,green,green
U0045,P0099,2025-06-21,3,277.94,833.82,10,green,green
U0242,P0029,2025-05-19,1,421.73,421.73,0,green,yellow
U0176,P0447,2025-06-20,1,339.51,339.51,20,green,green
U0018,P0006,2025-06-28,1,184.06,184.06,0,green,green
U0112,P0147,2025-06-28,3,494.29,1482.87,0,green,yellow
U0112,P0306,2025-05-09,3,163.15,489.45,40,green,yellow
U0257,P0124,2025-06-09,3,66.25,198.75,0,green,yellow
U0198,P0251,2025-06-17,2,374.87,749.74,20,green,green
U0073,P0076,2025-06-20,3,119.22,357.66,0,yellow,yellow
U0295,P0047,2025-06-22,2,120.16,240.32,30,red,red
U0181,P0018,2025-06-27,2,142.96,285.92,50,red,red
U0284,P0330,2025-06-26,1,153.42,153.42,50,yellow,red
U0046,P0037,2025-06-28,2,64.73,129.46,30,green,green
U0191,P0033,2025-05-30,3,145.14,435.42,30,green,red
U0266,P0141,2025-06-18,2,146.06,292.12,20,green,yellow
